ssid,bssid,bssid_x,bssid_y,n_samples,n_samples_rssi_over_m50,n_samples_rssi_over_m55,n_samples_rssi_over_m60,n_samples_rssi_over_m65,n_samples_rssi_over_m70,site,floor
da39a3ee5e6b4b0d3255bfef95601890afd80709,5aa5555a05973529f16e938534a7b0586648bfe9,24.754263504444662,46.570070515454994,66,8,31,52,59,66,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,a9c0cd4c61fd4007e1c7bfbd854677a405d39709,28.668577601878102,47.50529955850208,60,8,15,37,48,57,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,410bedb4b0ca73fe9144e508235e3f391550dd8c,24.510762773574687,47.108604640833654,69,18,44,51,59,61,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,3a7d3aeeda931bd6d32a69fffc7c7cd7e9886c70,1.0185445164728688,49.10306521377732,82,0,0,3,13,19,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,2b3cc8b4e004868568f0f3c227e24d5b31f3179d,33.403886314331984,50.22457704275877,95,0,7,15,27,39,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,8592cf4ee768702ba1d767bad4f9005316d35748,1.1154025991212297e-09,38.933491490660536,58,0,0,0,12,27,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,6d217d1fdc5b3f6634033d01ce701e5143467fdb,27.582076854341903,42.447899305024166,95,0,0,11,35,48,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,375995c63b6b45488cbf55d264089f4a1598a243,28.88423917527842,42.01325548067487,95,0,0,0,20,31,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,927cc755d2bc2d6659bd4e377d5d85dd9c0afec2,28.135656152433008,48.19140014366358,95,0,6,15,20,38,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,741d7f8b43dc7603a9ab2eb449a456ba3e821049,18.18379344743104,17.99612033885698,95,0,9,11,13,20,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,48fca50a8bb49fe9e66463d2d3587824a415f53d,25.112840035696117,8.541681177983756,74,9,24,42,54,60,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,546982b3087afee27cc1f89d5977ee1f4823eb66,35.915709867762885,50.18642229504962,61,16,37,46,50,59,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,8f2e80bde36b934f7bebd00b0de27bf133bcd5be,23.79891672873398,3.8920929303864633,76,1,11,39,41,48,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,a29511b9527a9c39e8639c6b691d65f44c3470b4,25.090414418217062,8.586311936183881,79,10,12,43,48,65,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,45c53657dcde00c41280fbabe34f3e2cf11a664a,16.633607490651777,19.2796427023933,95,0,6,10,17,29,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,0c13912b7f8ed970520346c1d8643fae340b1475,23.560400507765902,5.304888915910827,98,0,0,6,13,19,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,c24c3d8152817bd40c4620211d347aea71b5c974,35.73764555290829,35.13093839425406,43,9,27,36,36,43,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,06b541abc6240c0d1435550e84ac8bfc84f7e1d7,15.776962597514663,39.19397391177769,53,17,21,21,21,42,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,beace9e76067cfbd7aac0f8308bd61f0e5985670,1.1504017405426263e-11,28.58592405481781,78,0,0,0,11,15,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,732da4a2f5c471b190989101bc42334d7bc96213,2.5661463042291994,38.72194125690079,71,2,4,11,25,46,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,8061a71c3800ad1f3de208ba1ee74ea05d956ed5,12.827410159600307,41.758530698746874,44,21,21,36,37,44,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,7d19a435a587ed2eb2815c450a90fee9b29fd58d,17.18097295182624,18.756215639172538,98,9,11,14,23,32,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,855843776457f686e36b328ce7a6c16d7b928d58,51.39116330461073,44.52263714333094,98,2,5,29,38,44,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,ffcc45baf328475e99a23e11c4ce5c28c6239cfa,23.548040865927938,4.597896016001011,98,10,11,20,30,40,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,528d2b1fd60b3b484d0aae68fda135029cae6bc8,45.71171088443554,35.02701918391207,92,1,2,8,22,41,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,6db30a091585dcc4eadcb6da536f7529100bc6b0,45.46163582440322,35.00826252664094,95,1,3,16,25,33,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,0b07aa3a2a704c40cc897f9f37ccbbfeba08ddef,31.85750064731311,49.03252117369598,98,0,2,10,26,46,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,b41b830687c15a1838d9454dff4cb7b3b15d2255,34.81133497899149,50.941351408668496,98,0,2,17,34,44,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,34c12112ce2bb0d2f7f19627a5ace62dd998ea54,36.42417022705381,34.179224915157626,30,0,0,0,0,10,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,e6014c3dc6cab285004892064586fbc8c6156b5d,14.128076663924647,36.76465844200823,79,1,2,11,24,29,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,be1b4e2e3de083bba4c8bac40834127cc3973547,45.74207759016253,35.02857684269646,95,1,1,4,18,36,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,9b0777c9fd0e60ba70aaf4e055878124ac8054dc,14.758857092753814,37.575206201307836,75,0,2,18,28,32,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,97c968aa41ab03a84210b35ffb3efdb773e7c5e5,17.284949738245274,18.663230889267307,85,0,7,11,14,38,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,819bc7bcd71418122b7f10364afacfda61e222ce,27.876917201056656,14.157911740862966,98,0,0,4,20,30,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,06cea60e8f63b2bfbff50f4e46c68bc82109e05c,51.40321593067869,44.13534002551387,98,0,4,29,32,50,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,ebad7d0487cf45f7e817a4096349fb881d104a42,23.687902184388918,10.006955924822691,95,0,0,9,11,14,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,6aae251f5c0bfde158830f3f3553f70bdb0e6a84,31.58427565969296,52.37285515893346,101,0,1,7,13,25,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,5769b033be9f532b6557a3b5160a11d5185d9fd1,52.89566218520424,21.777852301001772,95,0,1,1,6,15,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,310c9063a121c3ad30ce20df25bbe81585593a7a,52.764004572811274,21.695188934046254,98,0,1,11,18,20,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,ca52b06abcd0152614829eb56b2284dc6b34c719,51.391927815924774,44.290725027455196,98,0,4,28,30,53,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,93a10a5c74203e2db26160f1c2ca0bcfe769e483,43.54125793415881,42.04088040610456,94,0,0,14,23,33,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,fd2eae95e1225b90d8a2093fd0a7bb0517899b5e,52.89149091675768,21.775367453328727,95,1,1,2,13,15,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,35e0380dd1b1a23e7f09b53cc0ec5b49f7d30fa6,52.45841111604047,21.55131556508738,88,0,0,2,11,16,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,c46354413790d68f81e984515db9ae24d38bbd30,31.926790800611354,52.16532876864139,102,0,5,8,13,19,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,ddd9472eb45771328956ab1ed029b85cf344c84b,52.89360624712421,21.77694391037083,98,1,1,8,18,21,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,aac140885ed62665cc3969fc3dc69842c6107079,14.100757189945247,36.73236076700457,94,1,5,13,16,28,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,d6abeeb27e229e858272d1cc41bafcda3aea471f,50.9591881756382,44.77019940388456,97,0,0,2,8,27,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,6fde82674e589684bd2f7e121b2f992cfc44b7a9,51.22921928920552,44.921695740317695,97,0,0,2,3,25,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,f53b82fab9f708a50b9d3a41b3a0dccd16f9344b,41.01909514620895,44.11967043653478,96,3,5,15,23,33,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,bb4e021923f17ba12f16ef8a9b12ff1562d3c6e4,49.83686609315922,43.29730842383687,96,0,0,0,5,24,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,ddc49ea206538d26496a79fa4b0c4dfb50d53fa1,44.28936934614641,28.13441457885152,92,0,4,13,22,36,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,3d5fed0e7b8ed1f53b1483406de5d249b51cf9df,52.89723703572361,21.780326009164625,98,1,2,10,19,22,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,fad652dcc22710330e9069976c3e73e8320c0c6c,41.62536876105815,43.33211134236646,96,0,3,14,18,25,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,df92df9333a40f713b0105f1f88a186fadfc168e,30.644835895092257,52.392233806635495,95,0,3,8,20,25,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,a539d45d71b1bbb80cac5220072f35a4c6bc95f6,40.985727395203476,44.261025099270014,79,0,0,0,0,8,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,c7864b9c1a108f18fb02c4fd4bab20f33367de8d,43.01989173243026,43.33714979606419,93,0,10,12,18,25,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,b3b116b53b0871be89a8898eae9016d4cab21df6,45.44723683446591,44.8922740550385,60,0,0,7,10,16,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,ba80123f71ee7e04b23f10918b48ca65bade47c9,47.93418654075406,14.276889967779208,79,7,10,11,19,25,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,48be798c844cd5856eedf524f2fcc1f102a9a60b,7.612375066877266,37.259462135123485,61,0,0,0,0,3,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,5ab91ebf90fd9f50ae283126c7f84ee27a563aba,30.382652481067453,48.25282178001308,83,0,0,0,0,7,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,bf5526dab1079028677add434590566162704e75,47.38099341899947,14.154790790770447,71,8,10,11,18,36,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,9ab1c866d0b8ab7e36437beaa1a8741f42d00dc5,47.75339727801516,14.247401223740459,72,9,10,16,25,28,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,ed625435ab7d6c77d2c195916582acf4bb34b130,22.774758637029514,19.457288674931466,54,0,0,0,3,8,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,4138a25f200511996e91606e47e0cfa75a4dae08,18.14297566999614,18.07497426681207,47,0,0,0,0,10,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,9c35e5ad37dee3feb7a4d3c4b7a38ede9ef62c7b,41.36590307294274,44.08883814838148,87,0,5,12,18,26,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,9cd2964c318a109b544b0396bdd786369be7c911,40.93472748085874,44.098737229144106,98,0,0,0,3,5,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,8feaa954f636b6d34a0f59628431dcda6aa017c1,8.715979249972332,38.07421179225,63,0,0,0,0,0,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,7efd4e404e148241d78b89d9a987c7a67f6c3a30,9.069277453705721,38.294633669752045,63,0,0,0,0,0,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,16c62888973067cb3c17adb6f2a8a0b6d3dc1017,43.67530078223235,24.300754781001643,88,0,4,5,17,32,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,4a130d9edef20001498695dc38b66af090ba217d,4.138610186790967,37.874949012481494,99,0,0,0,2,9,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,2b6a69b58fc48325636bc34698bc3a9453c57fa9,4.180606503692497,37.899930072821,107,0,0,0,2,6,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,5c590421fad59c433ff3335ca0e0a341f9169785,44.07418677583296,24.28124484248469,82,0,5,14,21,29,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,0cb0c9ce9db8ce3f20c980f536d0255e30abcc14,45.39195261817071,42.423561121573826,74,0,7,9,15,21,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,35294f3ca60d160692252508d9ea648372909bef,40.933439775908845,44.096621566610224,87,0,0,0,3,5,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,e94e529550f89b80b1943673065258c322be5a35,41.12937772239936,44.10802443514435,87,0,4,12,18,27,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,8dc12de3e1e74e4e6cefb633993591f2ee21c16a,5.75269995624642,27.39853661028133,14,0,0,0,0,0,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,24d364b22cd5ecaba66568f05aad0526efbf5e67,45.586919095176704,41.28233590908626,93,0,0,6,12,17,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,6ae8ab7470b84058505d391ba146362e40b5dfc7,45.69790613974849,35.030322847978354,69,7,20,57,58,69,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,afed7dd6e68d0f223110556dbc6f7dd0de757016,51.235551704643115,45.01680336067964,73,13,20,41,42,62,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,49b37d584d50d06ef531062203568ac3bc265bdc,47.260539730910196,20.21164307767122,47,7,18,23,24,26,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,ecbd7b77a657c082abb212be8ec8b9ad16c3ab13,45.59172720798724,42.910474725986916,72,0,0,0,7,25,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,6aa3dc39b5151a271eb681a5ac5c22c1d4dc9cd4,45.44808222685908,44.76568227942691,80,0,0,0,7,16,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,b22a04283701c4785839025222799295f3551078,41.32888718581476,33.18008443870984,58,0,21,43,44,44,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,5cbd69a849f0e93d71990ec1c568eea8e611be15,20.68157774248284,43.86487985876238,19,0,0,0,19,19,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,16f4d3e1b497160bb2b8d20063c8590bed418719,24.20873589876156,41.19165740078689,39,0,0,8,26,26,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,8e8489a641e07fd6e285b1de6f53c3a9a3007367,40.81712774678294,44.07484636781116,77,0,0,0,0,7,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,e4632ad2abbcf7b5a78d39c5ec47aea6b93502c4,48.13552523583755,16.49790137362718,65,0,0,0,0,6,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,6c66aa71fb16e86beb55eab002c345019a60828f,41.126867640496414,44.11893736944893,84,0,0,3,10,12,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,b232a233dd8666d7631fe249a870bd24deb60871,51.84573023753117,38.217096244702084,42,0,0,15,22,29,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,a7c00c96b93f34f8d493b75bdca3056dcfc43bc0,47.58572863341613,22.427327379973292,58,6,14,23,41,42,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,62f8fbb0d16879a990a8a51c45e025700b5d7f8e,45.59331226973996,35.594975729623876,85,0,0,9,17,27,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,a2f27e099f4c437607a332a9bf169e0e6378b482,3.303637388858838e-08,29.376328569600616,13,0,0,0,0,0,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,76acdb0b2524c3cf15baf805d25d2336addda286,22.995351772733574,17.218138520891284,36,0,0,0,0,5,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,fe4dda1f4d843f936396e77ecad6ed2e3ecc4209,2.8915378902195688,25.27172705633367,13,0,0,0,0,0,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,7c6f04553f641dcb60c1fc15040623f8ff4658f9,49.9356070777474,18.162631986933235,61,0,0,2,9,10,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,3ff7119f972974c29cdb1662d83925d1d0b52649,8.498704730372835e-09,37.625062662465716,16,0,16,16,16,16,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,2f54d5f6c9dd52a44831e0bf5e7a6f4a7d80c2ad,17.088738299405808,18.713433933330993,65,11,12,12,14,54,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,1884051ab78575aaf4af3e9ad5ead28184520e26,45.42090509496796,44.984203039932694,59,0,7,15,30,50,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,6684c9842a119832e3e6f69711cd2033753bea75,16.303619024414072,19.73043484694764,67,7,20,24,39,60,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,121bd922bb645d5c96b32e45d881ffc8f0552d12,21.792144758108748,21.22940675522364,37,11,24,24,24,24,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,13301d1904dda16a9c6c6418b902d92ee3592b7f,41.90162555186683,44.01962642384764,89,0,5,10,12,20,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,eaf17a3bec7edb490a3699594c54548229f85097,43.04470017123541,34.612364278304156,80,22,33,39,52,75,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,2f275f8615db529dc9c56ada36b1d552ffe002fb,20.451127153280105,44.48299191343853,31,0,8,31,31,31,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,9a3ecfc6a2c306bdc184959f29c54df6d0342f98,47.34027132157458,14.940244867977473,70,0,0,8,8,10,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,70f85cb127611e40215ffb2d0498747b8a74cd07,2.8915378902195688,25.27172705633367,13,0,0,0,0,0,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,c9acf458c844368add4bc5157c944af80918f13f,41.35125023755032,44.0774582360545,91,0,0,0,5,12,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,8b9dc00b23101607bdb2ac571bae4d6c57a6e9f7,23.102542463022928,45.143377914043064,18,5,18,18,18,18,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,3978117ab312cc699b4b224d056b4d1e49121212,49.10595858847778,23.014933898093954,55,8,13,28,28,28,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,cee66011dd41eb9a84031f9e86621998bcc05273,48.60639677324851,32.65064484009434,41,17,28,41,41,41,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,d2915c1a95e88bafcf20769762ec987b46d88501,23.334884278862486,43.955263390391245,54,9,9,12,15,32,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,f67de73525c825322d79df4293aa1515c95cb8ec,25.914701774066486,48.660667964614355,29,0,0,0,16,29,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,5a7a667c08a83e0b8fca3c8e4a2b4163e73291a1,47.73774654356736,19.52878507822491,32,0,22,32,32,32,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,cf07ddba29d520d70fed0b5447f80c4dac4c1bd0,43.808418898864915,36.721469351444846,41,0,0,12,19,21,5d2709c303f801723c3299ee,1F
da39a3ee5e6b4b0d3255bfef95601890afd80709,44c4132c1c196d42b22559c3d0471acdef3db23c,21.826099992378122,18.944128889319177,52,9,22,24,36,38,5d2709c303f801723c3299ee,1F
