site_path_timestamp,floor,x,y
5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000000014,-1,158.1301,120.3803
5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000006406,-1,159.5968,121.37993
5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000011418,-1,159.43828,123.14007
5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000019036,-1,157.2206,139.94826
5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000023914,-1,158.858,134.41576
5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000030256,-1,158.67828,137.11562
5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000036389,-1,160.38124,134.09631
5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000044694,-1,160.1369,129.99168
5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000051411,-1,161.6524,116.1974
5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000055875,-1,158.92142,115.832535
5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000059765,-1,159.41507,113.00093
5a0546857ecc773753327266_72963a8c7eb520c56f88a536_0000000065408,-1,159.6104,116.706535
5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000000009,-1,158.18144,115.495895
5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000006159,-1,160.80379,116.264046
5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000011244,-1,158.63316,122.34065
5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000019681,-1,159.71657,124.13594
5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000026834,-1,160.05043,124.325134
5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000034295,-1,160.05055,129.8197
5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000040360,-1,160.7484,124.57626
5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000048661,-1,158.8901,138.50084
5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000054360,-1,159.09554,136.05579
5a0546857ecc773753327266_7d2d723a30cce824aad9915b_0000000060622,-1,157.43454,136.10649
5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000000014,0,40.889526,63.82559
5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000017454,0,37.889847,65.87312
5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000031033,0,33.357887,55.842793
5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000038874,0,26.261621,54.645466
5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000047679,0,28.467304,54.280224
5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000059489,0,27.916328,59.28801
5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000071022,0,34.895096,55.260906
5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000079845,0,43.517303,62.102703
5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000088039,0,39.097824,61.568565
5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000096648,0,42.45567,66.10287
5a0546857ecc773753327266_947e17f82dbddfbdb4cb2447_0000000103974,0,42.552895,68.06084
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000000009,0,70.96332,115.20663
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000005541,0,73.36441,117.60169
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000014942,0,68.42256,115.18865
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000023532,0,71.154076,117.628716
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000030858,0,68.27708,113.51762
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000036111,0,73.81111,117.42512
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000043969,0,71.76103,113.24017
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000054654,0,72.31112,116.73251
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000063637,0,71.55799,117.23862
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000071393,0,72.56469,116.39614
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000080377,0,69.667,115.01669
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000086270,0,67.595146,116.85532
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000094748,0,76.6167,117.92219
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000103194,0,70.79457,115.45565
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000110714,0,73.722496,115.94056
5a0546857ecc773753327266_986924433ab01afa81a59e7a_0000000120283,0,65.7065,112.70275
5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000000008,1,97.448845,84.13946
5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000009704,1,99.702385,79.67916
5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000018259,1,99.32965,78.18449
5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000022280,1,98.28041,75.36883
5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000032917,1,96.22019,75.95258
5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000042729,1,96.019936,78.80875
5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000049490,1,94.08276,75.66115
5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000061558,1,98.63708,72.4347
5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000070467,1,96.610756,72.37353
5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000074332,1,98.845184,74.978714
5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000083845,1,96.510284,79.916504
5a0546857ecc773753327266_a3c5aadf824a220327e9cdc6_0000000095063,1,97.30557,82.97241
5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000000014,-1,158.65121,134.67953
5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000006516,-1,158.89095,133.92772
5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000020203,-1,158.32024,135.03821
5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000029020,-1,161.82631,122.34512
5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000036434,-1,159.0709,125.2067
5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000043124,-1,164.94237,115.11557
5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000049516,-1,160.86531,121.52823
5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000057694,-1,159.17488,115.009544
5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000063266,-1,157.77446,118.31577
5a0546857ecc773753327266_ac1a2e8f11ab64d729199969_0000000070593,-1,159.45204,116.3318
5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000000008,0,87.61625,68.740654
5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000006034,0,87.83215,65.40798
5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000014821,0,84.82078,53.347004
5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000023631,0,88.42528,59.91751
5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000030734,0,90.44286,55.92025
5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000039714,0,87.821686,63.851543
5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000047119,0,89.831894,70.80316
5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000063173,0,88.06517,64.97499
5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000073171,0,88.95365,70.9502
5a0546857ecc773753327266_bb84ab5e77fc9f5fdbd52827_0000000081482,0,92.84504,74.61753
5a0546857ecc773753327266_bd0f2c8626679895f3338ca5_0000000000007,-1,115.77907,167.58978
5a0546857ecc773753327266_bd0f2c8626679895f3338ca5_0000000011251,-1,107.83743,170.80862
5a0546857ecc773753327266_bd0f2c8626679895f3338ca5_0000000021023,-1,110.17213,170.8638
5a0546857ecc773753327266_bd0f2c8626679895f3338ca5_0000000030227,-1,118.07506,166.67781
5a0546857ecc773753327266_bd0f2c8626679895f3338ca5_0000000043595,-1,119.13779,162.64503
5a0546857ecc773753327266_bd0f2c8626679895f3338ca5_0000000052351,-1,116.85592,156.4382
5a0546857ecc773753327266_bd0f2c8626679895f3338ca5_0000000064054,-1,119.749626,160.20691
5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000000007,-1,209.35698,167.01517
5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000018454,-1,208.05605,176.75104
5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000030106,-1,208.14378,178.4555
5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000040085,-1,211.8665,178.04364
5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000046791,-1,211.47308,173.53925
5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000055058,-1,210.60864,171.3517
5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000066192,-1,211.50365,172.35472
5a0546857ecc773753327266_bd5921cd1008382e2f537b53_0000000074724,-1,207.1847,165.94127
5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000000011,0,84.90972,26.235071
5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000006627,0,86.53552,32.73751
5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000011295,0,89.05911,29.08752
5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000019588,0,88.02199,39.663914
5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000026291,0,90.27775,42.46683
5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000036677,0,90.444885,37.395115
5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000045313,0,87.98737,39.028473
5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000054032,0,88.02127,34.131798
5a0546857ecc773753327266_ce80c08d743f15e6586741f6_0000000066037,0,89.335594,46.072342
5a0546857ecc773753327266_d592885af4e6e380c376dc55_0000000000010,-1,154.93263,78.70911
5a0546857ecc773753327266_d592885af4e6e380c376dc55_0000000007487,-1,153.575,80.553276
5a0546857ecc773753327266_d592885af4e6e380c376dc55_0000000023127,-1,151.7881,80.338356
5a0546857ecc773753327266_d592885af4e6e380c376dc55_0000000031641,-1,148.7318,79.149315
5a0546857ecc773753327266_d592885af4e6e380c376dc55_0000000046308,-1,142.31627,79.58774
5a0546857ecc773753327266_d592885af4e6e380c376dc55_0000000056118,-1,139.79741,80.66402
5a0546857ecc773753327266_d592885af4e6e380c376dc55_0000000067500,-1,142.70346,79.068405
5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000000015,0,44.15117,62.417057
5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000009598,0,38.301834,57.245983
5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000013911,0,33.828194,56.570805
5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000018324,0,31.921032,54.523727
5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000023100,0,28.231234,53.5237
5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000029638,0,26.669813,55.281
5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000035233,0,34.78478,55.646275
5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000039284,0,37.676464,62.561527
5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000043133,0,39.68276,58.676346
5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000046927,0,40.352943,67.66188
5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000058470,0,40.537373,55.58633
5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000069418,0,36.54567,57.619823
5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000078684,0,31.344496,53.788177
5a0546857ecc773753327266_d6e09245089299ec8e5173e7_0000000087361,0,25.894829,57.548504
5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000000007,2,98.739975,88.420525
5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000009273,2,96.94189,90.44246
5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000016807,2,98.65606,89.80142
5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000021095,2,98.41068,92.07013
5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000031208,2,97.23163,84.21346
5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000043065,2,98.00233,82.359856
5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000049875,2,95.71261,82.55231
5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000061525,2,100.35848,89.49937
5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000071823,2,99.54458,86.03076
5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000077276,2,98.97944,87.46982
5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000091751,2,97.92044,84.71988
5a0546857ecc773753327266_dd4cbd69218f610f27cf33c8_0000000121855,2,97.33962,84.25005
5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000000012,0,81.79808,108.27599
5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000008101,0,70.152794,113.40525
5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000016625,0,67.8464,115.07293
5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000027280,0,57.62031,112.00244
5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000034508,0,54.198,112.80543
5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000043179,0,66.899536,108.95801
5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000049848,0,69.08922,112.69628
5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000058825,0,70.85509,115.7881
5a0546857ecc773753327266_de9cef0d69383e47bd74a64c_0000000072373,0,82.14756,106.10737
5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000000011,0,27.309942,93.77315
5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000009111,0,28.745264,99.1493
5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000016739,0,27.718618,95.90376
5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000025749,0,30.255644,100.749596
5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000036143,0,27.750925,98.84061
5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000046340,0,30.094738,108.156
5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000057355,0,28.076616,113.51639
5a0546857ecc773753327266_e91afaba9603500e8e28a454_0000000063272,0,23.881691,109.57474
5a0546857ecc773753327266_ea777463a91a1293fc79fc52_0000000000008,0,62.10305,111.67491
5a0546857ecc773753327266_ea777463a91a1293fc79fc52_0000000004710,0,59.531406,113.006454
5a0546857ecc773753327266_ea777463a91a1293fc79fc52_0000000014996,0,54.98302,114.35958
5a0546857ecc773753327266_ea777463a91a1293fc79fc52_0000000019825,0,56.337067,114.205696
5a0546857ecc773753327266_ea777463a91a1293fc79fc52_0000000030158,0,46.626953,115.4312
5a0546857ecc773753327266_ea777463a91a1293fc79fc52_0000000037609,0,48.881493,114.51205
5a0546857ecc773753327266_ea777463a91a1293fc79fc52_0000000047305,0,55.361298,115.926094
5a0546857ecc773753327266_ea777463a91a1293fc79fc52_0000000054645,0,52.713375,111.294395
5a0546857ecc773753327266_ea777463a91a1293fc79fc52_0000000065212,0,59.951763,109.03778
5a0546857ecc773753327266_ec9aee8ee72b1902bd83edf5_0000000000010,0,67.74849,108.94317
5a0546857ecc773753327266_ec9aee8ee72b1902bd83edf5_0000000009321,0,70.11696,106.72285
5a0546857ecc773753327266_ec9aee8ee72b1902bd83edf5_0000000017696,0,75.57664,107.44308
5a0546857ecc773753327266_ec9aee8ee72b1902bd83edf5_0000000025072,0,83.01147,100.342964
5a0546857ecc773753327266_ec9aee8ee72b1902bd83edf5_0000000033604,0,77.85158,106.424995
5a0546857ecc773753327266_ec9aee8ee72b1902bd83edf5_0000000038147,0,80.07795,108.575516
5a0546857ecc773753327266_ec9aee8ee72b1902bd83edf5_0000000042442,0,84.94947,108.470604
5a0546857ecc773753327266_ec9aee8ee72b1902bd83edf5_0000000052892,0,67.25996,114.95787
5a0546857ecc773753327266_ec9aee8ee72b1902bd83edf5_0000000059258,0,72.36021,112.23531
5a0546857ecc773753327266_ec9aee8ee72b1902bd83edf5_0000000068965,0,77.19814,111.157555
5a0546857ecc773753327266_ed77f28aeaf89b317bc380fa_0000000000001,2,95.347946,111.21911
5a0546857ecc773753327266_ed77f28aeaf89b317bc380fa_0000000010178,2,97.35102,109.70347
5a0546857ecc773753327266_ed77f28aeaf89b317bc380fa_0000000026417,2,92.94466,112.61753
5a0546857ecc773753327266_ed77f28aeaf89b317bc380fa_0000000034801,2,89.307816,107.939705
5a0546857ecc773753327266_ed77f28aeaf89b317bc380fa_0000000048504,2,78.48987,113.23989
5a0546857ecc773753327266_ed77f28aeaf89b317bc380fa_0000000059101,2,70.37453,116.231384
5a0546857ecc773753327266_ffcd9524c80c0fa5bb859eaf_0000000000007,-1,129.20866,174.0992
