ssid,bssid,bssid_x,bssid_y,n_samples,n_samples_rssi_over_m50,n_samples_rssi_over_m55,n_samples_rssi_over_m60,n_samples_rssi_over_m65,n_samples_rssi_over_m70,site,floor
4291d00492758079d3444ae382de1200de6b231b,84836af15ad1ba13200aab6f4fb7cc9840087228,67.72279497817259,41.31618760106889,6,0,0,0,0,6,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,8af5f69d28009866be5afa838bc4b41e84ecfaef,82.66706997873281,41.97645670922153,13,0,0,0,0,13,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,92642f28c3bec5bf713e1b9a93ca19e7b1008650,73.31198344389576,39.03105790196498,19,0,0,0,0,19,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,71f1bea9dea5a762181e4546e3f522461055865b,119.71352516349674,44.90013371194188,63,6,15,32,52,58,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,627812c22d10c0f14f56a2115a251ae63b0c19ea,104.50915754170029,44.410515770888,8,0,0,0,0,8,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,85c6b0bc21a5c0b65fcf1e0a590df5e00ce39689,78.28216057495648,42.57073637650087,12,0,0,0,12,12,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,568ccf8f32ba88be5b91cbf5a1d8d87ea7eaf1ee,78.28216057495648,42.57073637650087,12,0,0,0,0,0,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,340753e1bb21fcdab45bcfba325d7789758cee05,162.89974335460073,55.3197513129737,40,0,14,16,32,35,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,71307af4c2f00f8f557d741c0fcd33ad8571c8bd,136.36668304521373,50.79149978150094,62,0,15,31,35,50,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,847e3fc7638de7127d6e5eb9d343bd2565e96556,103.6930259026163,45.025971082957255,17,0,0,4,12,17,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,17eb8f80bb6fada2ec998a7716055341184b0c3e,142.9879297337964,52.27507223778452,18,0,0,0,0,0,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,edf873aecc5a9c7bcd1eef54bdea775d15d555cc,136.97122083218738,41.65826059311728,13,0,0,0,0,0,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,8a7c6bf079348c1817b223df3b0fe715853c2964,133.46850172320387,51.11556845140602,18,0,0,0,3,3,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,6902f016b604dfa1b1d54d83ba70066468d6525c,159.14549086812036,54.571146174858015,54,7,18,38,54,54,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,f76c18653724d42aee8341f8680dbbd29e23db2e,162.15306202450003,56.79041951024862,40,0,0,0,6,16,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,27b64b28f129373ebbfd6326581403ef56ace284,216.099675657914,68.45095524339577,19,0,0,0,0,0,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,2e473fb1ef539b90836d10596100c8c2a64319d8,144.08717660772643,54.23859357892874,37,0,0,8,8,37,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,a10538c865613f135af4383ad50abb3a8e2720b3,238.97881393555568,71.57688234913724,47,0,6,10,21,40,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,f95613cf6c5f067b44f88c329111b397dd22f5b8,153.87384914456337,54.353357715960406,21,0,0,0,5,21,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,881bb5f61e1769deac9ccab585362f016867e515,243.98901720005148,68.93989941711843,32,1,1,4,20,30,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,6ebe196fb0f6a62f33b3810dfe36c937a6025323,232.89009192377196,69.35187531513562,34,2,5,14,22,27,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,57e359f8ff743dad626006b31317b1f3b43f2519,186.8811586886679,60.33946240426541,7,0,0,0,0,0,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,8c417396f30aaedbc9eb6d38b39c5ad57ba4c134,266.0024527101617,72.84549498988365,7,0,0,0,0,0,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,5daffd46645a1b476a6739c7843e838edb750a56,253.59147235370452,71.13951997402631,26,8,10,12,12,12,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,deed616784e85cdcf1b4b0aa64d247643e391b46,216.69672194506455,63.318873609576606,23,0,10,14,16,21,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,aaa3cc3ea021c38d31edebffb7682658f43df6fa,251.84213600715935,75.29737984403435,11,0,0,0,0,5,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,7be09ac268e230eae14eea1f1fed3c12548756c5,264.43247223559854,69.41616410115796,6,0,0,0,0,0,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,5344ffe806c755f28e747adf6d58b28fbb35a1cd,222.1157915574365,66.0419225135585,12,0,0,0,6,8,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,52fbfcd9bf8772a019e442d88726225cccee333f,223.49698983973013,70.29739881991775,10,0,0,0,10,10,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,08f1b4c2d0be3752eb31b04e16895ad2e9078bdd,203.79733977593673,68.32902305981145,12,0,0,0,0,0,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,3df6e367131491d581efdf008035a8497798ae9c,136.97122083261755,41.65826059310252,13,0,0,0,0,0,5d2709e003f801723c32d896,B1
4291d00492758079d3444ae382de1200de6b231b,add4936fb7fbcbb08dfe6292266cb340f3291349,82.66706997873281,41.97645670922153,13,0,0,0,0,0,5d2709e003f801723c32d896,B1
c31e10c386de12bccf3335e0ed94c99598421fdc,e8b8307a27b7a018cff3bcb00786a3056bf60df5,48.08224880979998,38.87988131021277,44,0,0,1,4,7,5d2709e003f801723c32d896,B1
c31e10c386de12bccf3335e0ed94c99598421fdc,21e7a4e4f31af8f69d74eb44f073b681fa884cb3,48.014840083432375,38.052984449911506,54,0,0,0,3,5,5d2709e003f801723c32d896,B1
c31e10c386de12bccf3335e0ed94c99598421fdc,61cfb5a226ba75e564fb1a1c7764709b41e36d3d,49.24159382265397,32.01428564850779,40,0,0,0,2,7,5d2709e003f801723c32d896,B1
c31e10c386de12bccf3335e0ed94c99598421fdc,287a373fa899799678d46bac1cd8a5d5a1f600f1,45.81148929045451,32.87142607004094,12,0,0,0,0,0,5d2709e003f801723c32d896,B1
c31e10c386de12bccf3335e0ed94c99598421fdc,adf0753f6384de66064b717b837aa64ecf7e7268,54.91588339323693,30.818193079299704,44,0,0,0,1,9,5d2709e003f801723c32d896,B1
c31e10c386de12bccf3335e0ed94c99598421fdc,1c9ddb65b18e81faf513eb6a6eeb184c9bd46f82,48.11698898845178,38.96469151066433,12,0,0,0,0,1,5d2709e003f801723c32d896,B1
c31e10c386de12bccf3335e0ed94c99598421fdc,f4fcb6ec9c48d051ca3355b3f505b701590b942e,46.882427542792186,33.996783296525585,7,0,0,0,0,0,5d2709e003f801723c32d896,B1
c31e10c386de12bccf3335e0ed94c99598421fdc,ae053f6203231238090aa20f89f196dfd1388f30,44.8283492744057,33.1736821964895,8,0,0,0,0,0,5d2709e003f801723c32d896,B1
c31e10c386de12bccf3335e0ed94c99598421fdc,c79e212dbdfa596fe146b512cb07b217b6bb0542,48.07064281942691,38.87964618272907,12,0,0,0,0,0,5d2709e003f801723c32d896,B1
c31e10c386de12bccf3335e0ed94c99598421fdc,d7eea7f12936e9d5ea6299ec01f3bdaca9c10f39,48.71184120181392,33.55314675788529,29,0,0,0,0,0,5d2709e003f801723c32d896,B1
c31e10c386de12bccf3335e0ed94c99598421fdc,7ea7ce7e542da1a54087db83a03cddf39b7b0fa0,46.882427542792186,33.996783296525585,7,0,0,0,0,0,5d2709e003f801723c32d896,B1
c31e10c386de12bccf3335e0ed94c99598421fdc,2ebc1a6fef34347fcc5c2598d4b0fc248907a841,46.276300329330006,33.18581229015226,12,0,0,0,0,0,5d2709e003f801723c32d896,B1
c31e10c386de12bccf3335e0ed94c99598421fdc,8d54822b4e14934d4452b44aae3b80a9ab3fbcf9,46.882427542792186,33.996783296525585,7,0,0,0,0,0,5d2709e003f801723c32d896,B1
8bb0feb01e68e03d25e2b9515ec0739ad625c0ef,89576098ed61dd1ef54917eb8149066126234110,51.153196606404705,35.062781274913,44,0,0,0,3,9,5d2709e003f801723c32d896,B1
75b4fb0e970b09843d62fb46d2d343f0bb090e0c,7487a33c9b815e417d8122f6c9ccb00e35373540,51.505394055549466,34.82217820037349,42,0,2,13,26,31,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,335d388e5a8b00c0add15ec8f2a707f77f733d8c,70.51252932194986,32.66927792310255,16,11,16,16,16,16,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,92873976693d157fa0cffeac7d320abfc4a0bc4f,60.22654232076721,31.535986653147535,40,4,5,5,11,14,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,51f8be075252db765a8250fb80464f902c6e6fb6,51.73061974556547,30.464938846310147,44,1,2,2,2,4,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,729aefbc0543dd331fc1c298950f6fdadc6e5359,64.54796971224704,32.59927723990244,31,8,9,11,15,27,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,d7269888a103c03a58f06720c81342eea94c640a,71.16268134557522,37.44386188509671,22,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,96899dec67c29c2b81c8e0cba89867637a92160c,69.60825465631859,40.64145401871448,19,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,7d4715ddffe341411a245706b1558e337ba656b8,58.627200965245216,37.46240010279224,24,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,dcd1a534a96687761f591336ea27b8e2bb68368c,54.26993361410138,33.832071623056805,22,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,4107343cbd646ad77dbfc1367ff5a470ee7b49b4,72.32814186405518,40.71600893496217,19,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,fecdf4db050e987cf40c682010595d5ec1e2a77e,56.64753043394069,36.20276679427105,24,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,ff6a1d7dd6a7aea6e18bf4fcafcc3a244cef9192,144.68408815161337,37.36418053749108,46,0,1,3,6,25,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,414780ca65b6f4340a39dbb16c65e23dd261e877,169.25619375662376,59.09556108912904,68,0,0,4,4,9,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,93e3937c75ddeffc9fba9284244908f290a07b73,162.01411748752787,55.14023242701796,44,0,14,15,23,29,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,9e9b0b40d198dfa3a279ba0ff07475ed2144aaeb,130.27611399473207,48.83449353489874,24,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,56712941bfd7ea883ed47fb0a132aa7144be8138,169.49969382219118,56.55043360963628,45,0,13,33,34,39,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,7cbbb3965cf53de50688c418d3fe14296ff1fab7,117.31687985126491,45.448466676896814,40,0,0,3,5,5,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,fcc7af1e7747ed46a7dac2e9b6e8303ff8944fb0,175.68895386054268,56.34189247970644,22,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,d3cc421de85fcb50f35f7b24dd09904c44fcf0b0,175.7318626519605,56.34467880822436,22,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,f69af09730dd6d24a3e6d51f7bbbd20e6e5a74be,197.96550411162454,60.91445941427737,26,0,0,0,0,2,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,f7e48ba1fa42f26ea66c37f056168832ddb64b28,143.21982116427645,38.768836950528495,5,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,ccce733365a6adab341a4ba13a01f15f3f3093bd,161.70554174012452,56.12246850961113,28,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,d39bd2e318383b7a19aeaef37959ae192d49bd66,260.75671605402357,76.60374228732915,59,0,0,9,12,19,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,c51516b2708003248ee04c38cd4d2c1d51ab7e76,263.20746677003734,76.01972323926076,57,0,3,11,13,18,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,6f5f47b36118ec9222bdb7f1f60ba47446fda13a,180.4405429844006,59.09798169158348,29,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,cd2981a72c451ee46e6383c1fd085880d3070ece,243.4094164097901,75.23266878695077,57,0,0,1,3,12,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,4aa12dd0148845e69b30b8f090cb547f86814278,140.24315889990365,53.431886611404245,30,0,0,0,7,7,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,70e857a05c9b9c0ddda587a8e38f82fd3f1f9662,248.22707901938767,72.94898239259423,41,0,10,20,25,32,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,fec15a3c92b648fb930a7c71b0558f5397426ce2,263.38636101476413,76.51434881279918,40,2,10,18,23,29,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,8a24aaf806fb1d07f4cd628b759ce8e10d58c2cc,217.5973177141103,62.26600420263558,32,0,0,0,3,8,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,b4f6e674c88481bd7419c90d91d1bb4c1f9357cd,148.08185392991916,48.10454145896052,9,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,2437b07effd290f76712b3c74cf399276cad791e,143.17212383468413,37.79161511064946,5,0,0,0,0,5,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,e7f767a8bbadb65a466c56d10cca18503a8d15d4,152.6443486527978,48.20543728379619,16,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,79bb58399e01ff7ae1a4303de13f6e8ac4c0e86d,218.56911100304754,64.30611065939536,20,0,5,20,20,20,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,569cc0e5fc75fbd5c1342b9d680b0a7b5aeca3c9,184.08781481991502,62.257939815076675,33,0,0,5,19,22,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,112ebf6d2098364a0d026c00bfc853b987d5fb26,203.79733977593673,68.32902305981145,12,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,0b8b3e2ccc73e5151d6737c180c57d16fb69f387,225.41411973557038,69.61563974563926,35,0,0,0,4,13,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,4931306f7df3786b67167baf4cf5ca0ffa5c4675,186.8811586886679,60.33946240426541,7,0,0,0,0,7,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,8627d8aa16949c4f01fb5b8e6ee608584f4e6703,250.99725560323083,74.93280615990429,11,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,4f75a26006c0d8f916cc5f6c4d1cf6695269d9a6,221.1798147057703,65.62272925492859,9,0,0,0,0,9,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,0f407d7c87d121eed5f46023b8ee53f813f617f5,227.9569938304668,69.09084758038418,31,0,0,0,1,7,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,df60bfded164ffdfde83247fe1523f0fd7e2b151,216.10055912429434,68.45103662958124,11,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,fdb5a2469672424965987e34db02712e9e2607f4,201.41597098815024,60.292782863835214,18,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,f58f882bed318fa334c1cea8208fef672ecf98ae,260.70838578849725,73.31962645707108,5,0,0,0,0,0,5d2709e003f801723c32d896,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,e29aab5b1106709beec80153267e12b22de84f5b,131.69281282838242,34.7070471837376,30,0,0,0,0,0,5d2709e003f801723c32d896,B1
3c926c3a7e43d1f4c338891258299b4b7688c72f,b6306414a66d4ea95812223d70a7c0278a0ccdc2,65.07222334681741,31.98147804604498,44,6,8,15,37,44,5d2709e003f801723c32d896,B1
4d46a948df5bbfdc04da4fa8e47debd7b2b7398d,f04a778bde7a2f70caa101182117048a995d46fd,78.2652040599071,36.42792336955081,78,0,5,33,39,65,5d2709e003f801723c32d896,B1
7fc76a53b6d7708736299c028a49c7b7fc945b05,1d8a7cc597b8e51ef5031f390ce96ae0b5e63da2,71.33430941253431,32.12146009347865,29,0,0,9,10,18,5d2709e003f801723c32d896,B1
69bbdc6d22b5d815849cf27ccfb37d29be9df775,559a484f679baafc493542d379d96567214745ec,70.78941332153451,33.179890698012315,62,8,20,36,50,54,5d2709e003f801723c32d896,B1
96a3799a2575dea7f2b672fcfd1c29ae62a00ec3,156e7156c278a66b2404fb710e74a772fe78b2f1,85.81724173596679,40.33442541809775,33,0,2,11,24,27,5d2709e003f801723c32d896,B1
cd5c7a598672d52eda1cfd9b25de1abaab4827e0,80c02e45404d4502e929dbc83956496f0a1d9fad,40.25895134434704,37.010328667713324,7,0,0,0,0,0,5d2709e003f801723c32d896,B1
0265280a13025064c336c8b8e8e9772c45cf34e1,bb3a8b112c8dc7b13c39a45c10f3a45c9767acc7,55.435127468662394,35.071009422719165,22,0,0,0,22,22,5d2709e003f801723c32d896,B1
ca4055fcb254ea7dc087f26f4b2e2c24f619b5ae,0cc7a14f6df037d9adc541f46d3b6b8611b98324,40.25895134434704,37.010328667713324,7,0,0,0,0,0,5d2709e003f801723c32d896,B1
3761d36b936f02b2a4603cf7f03cd7b92e8535ef,d87413d057f0fad5f86c7633a22410eeca98dd97,60.260095606591975,31.554437639571738,44,4,5,5,6,13,5d2709e003f801723c32d896,B1
a3bc35b9d2ea57b9a5847ae0974e56d857ef7b70,35ffb41ca36260bac2a9cc6525b4092786fa7065,66.89224129787564,40.82851409376498,25,0,0,0,2,18,5d2709e003f801723c32d896,B1
fd615fc0472d3c16c7cd1cfaa428096097ce4f78,abf17e035f316289dbce8e0bcd6cbee35a3acc67,40.25895134434704,37.010328667713324,7,0,0,0,0,0,5d2709e003f801723c32d896,B1
ad26994252d4db1a249e7922e718763a8d265c15,b50708f972058d653212441c9a48abc4a3fe00ce,40.25895134434704,37.010328667713324,7,0,0,0,0,0,5d2709e003f801723c32d896,B1
8a1a4f4e4b01123e5e4ca6d0873993badfb5d6e6,500f9eb7c8c849544a96adea3d550e5eca3645d8,59.462810932861174,31.467909805354346,24,0,0,0,1,17,5d2709e003f801723c32d896,B1
9c31880a70aebc8eb82ca49431fd5ed42520a39b,0fe4550a28ed8b692df14cfd7b86fd257278f7ac,80.64099303960792,42.671030475711916,40,0,0,0,13,13,5d2709e003f801723c32d896,B1
d03acd6bffdcb357e891725f3ddb228e7a066550,414bf283bd1729d713892c55f71f7580d854108f,79.50803041959955,39.1954097116207,76,0,0,0,8,27,5d2709e003f801723c32d896,B1
d03acd6bffdcb357e891725f3ddb228e7a066550,a98e593d71271790cb8d867a48c1494284e95e35,93.329793056136,42.46818947339125,66,0,0,23,57,64,5d2709e003f801723c32d896,B1
689bef73a38b16d516de1a6442ec76009c9ecd87,c4c4780175e3512c50d6d0fa279edf63c55ccf7c,97.7256307213161,38.872622461652654,12,0,0,0,0,12,5d2709e003f801723c32d896,B1
4181eecbd7a755d19fdf73887c54837cbecf63fd,8a3fe999d707c7648d32b47a9bc01ea5889e97d0,83.63636387415016,36.7008802207413,34,0,16,31,34,34,5d2709e003f801723c32d896,B1
f4f320479d403d9fbeee377579b1920aaf468f78,8e409689a720ca2d000549280eb0a41d5536848a,60.37846364880288,37.6421548017583,28,0,0,0,0,12,5d2709e003f801723c32d896,B1
017b4d99b35ab04a95ae3160c7a51735d3c30fde,0c7eecb700f5fc3a42037701890aa96bd3a9edd4,49.53578655216609,30.978727981608444,50,0,0,0,0,0,5d2709e003f801723c32d896,B1
017b4d99b35ab04a95ae3160c7a51735d3c30fde,372996b758d479fc485942308284cac7caacac9d,105.60331296296583,43.63837918222376,16,0,0,2,2,4,5d2709e003f801723c32d896,B1
35d3e7b8f9300f23defa62492608eeb0b3ce32d7,03151befdf58a6ce834f7dfb6808a50b74b26db3,63.9568618446693,34.77658249223734,40,0,0,0,0,0,5d2709e003f801723c32d896,B1
41985f99677c867cb5801dfd574124e4c4134fa0,20c0cb6fd722969af439a1bdd0db002574e425f9,79.23721867676433,36.38684840956062,93,0,0,0,2,27,5d2709e003f801723c32d896,B1
41985f99677c867cb5801dfd574124e4c4134fa0,031bbdd78f08a95871a806caf92479eccc8b93b6,64.05481518316928,32.43295266167602,73,3,22,37,41,51,5d2709e003f801723c32d896,B1
3151055e879e20e7153b01b62a58cdca6388d1c9,1d4078a6e094bf3909b2b66d9f8b68885f209195,84.54649102758658,38.81637533004487,78,0,0,0,0,1,5d2709e003f801723c32d896,B1
3151055e879e20e7153b01b62a58cdca6388d1c9,67ae1c49e476cbf42ebb9afc2402448ffe892626,77.98550763557964,36.3820841435363,44,0,0,15,21,30,5d2709e003f801723c32d896,B1
