ssid,bssid,bssid_x,bssid_y,n_samples,n_samples_rssi_over_m50,n_samples_rssi_over_m55,n_samples_rssi_over_m60,n_samples_rssi_over_m65,n_samples_rssi_over_m70,site,floor
da39a3ee5e6b4b0d3255bfef95601890afd80709,00185299269cdc4716cdf21eff72a6fad5023508,212.4686680787498,131.5268735820156,118,0,0,3,15,27,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,433a9aca62bb30327cac0fc11137fd8e540167d6,203.5752579361602,133.694530164966,129,0,0,0,3,28,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,26a87481286595c8631b0860645e29b70c30e99a,223.43007845678878,136.96113211787494,118,0,0,6,16,27,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,e78aa3c4ed7a46af59614d78250897fa6de87e4c,203.24787258457002,120.13883681061613,104,0,1,12,17,24,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,8d5535d7a1b951f5bafb293d3db095e83b6407d8,198.5386779596868,121.0276478973873,100,0,2,13,18,26,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,0c22b27a211283387572cd76da06cc6aed44828d,222.67962176637315,135.4070626607432,114,0,1,6,17,27,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,d738366a9f4f1364be64191e6d37a811d4905ff4,234.19850545810684,159.46460567788338,49,0,0,0,0,1,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,31bbbcb1ce8e1ac6ed837820459b356482eccc8e,234.19824467562484,159.46448374715345,44,0,0,0,0,1,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,3aaf3dc240eec295d5f82ea40306bcb066e8d0ae,193.08187124317212,127.87223334477781,118,0,0,7,18,25,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,27b60f6825d85f3341a882b58f23470fcb9c5042,206.54067567110002,143.5540831695935,131,0,0,0,2,11,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,6896c3afae58a976c358a355f7b9eb33e99ded48,206.4898166538701,143.94248487308238,134,0,0,0,0,9,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,4d88c86f3d7e16c137c209dded5d44768e62fe72,193.4666954544242,127.55346228091975,123,0,0,7,21,30,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,53d1c5a38e0266b267b7e94e3a3afbf494ff92e5,234.64994792845724,149.35126643941683,106,0,0,0,2,4,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,0b466719b38cdadc4ba782badbdb41230d023ae9,234.65266671227167,149.32531358376892,115,0,0,0,2,4,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,6a990ae299ccdae89a03e1f3e33f8884ee8a6471,201.43730834693255,144.59560854360083,90,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,6388f751afc19bf1119766240ff603fae64a138f,198.8363330855928,144.1661326764994,95,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,df5ae8a597275d7c05053fb2359ec26991997de9,213.4982768883611,148.8640039982523,94,0,0,0,0,2,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,758aa868a0e3a1a7b7631c8157ce3c51fdc81b03,212.7759997979761,149.5225225332479,91,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,b9ec8baca6b8307f90c520921932ec8b278b1971,212.74771668783882,149.57785117962825,85,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,9e42e886ccbdf4b4fd02123229efd9a27ad195f4,214.17561141224002,132.12942122514622,99,0,0,5,14,34,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,90ba47dd932625e8fa9252b8e98b4be348707a4b,222.94411506173816,190.98133455706105,48,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,cd328b589f76374694bac93811d46ce89b348002,137.49048626213528,131.60340898576732,64,0,0,0,5,5,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,0d5c4f33b318a97bff60b4da8aacd5c5f69bbc69,213.86535676630072,131.73323573253805,106,0,0,4,8,29,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,7cdd1f642f4b8d59f400f90b306cadb765d89f40,222.77067055010616,182.32171085852198,49,0,0,0,0,3,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,f31e225271fa24b1f25cae72caf1f19da7675c67,163.82259322964572,136.51122699352808,64,0,0,0,1,5,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,b3413d2dcde55c20803f90ff68043453729dd897,222.97742591477711,156.45279872261898,44,3,4,18,25,33,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,e5f28d0f60502ad4f278c3b033a7a4f6401b1b3f,191.17322389341444,144.8879577538085,88,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,e54b9441436495279b3d96cd9a843019dcf9fedb,191.8902919394413,145.0575493786275,95,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,66222fd5dcaa14e88757f80b7c500a8615ab3116,222.70901621354335,169.19295536615186,27,0,7,9,13,16,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,ff3cf2e667bebd4826f0bb20f306d92ff9c528e0,222.92715035865677,168.86026717331205,27,0,7,9,15,16,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,7e2075dc2cbfeb4590532e9edb76eb49c521706a,227.92455427349717,157.02290056969466,28,2,6,13,25,25,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,d005d842eb4b8c253514f73b2762f40154609d0f,203.2956519968742,134.1323746326436,126,0,0,0,6,33,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,ac7d15a6c566aa9290c0ca76e24f4eb4adea82aa,192.1067026501323,145.08583118418414,110,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,133698fd321fb37fdbb7dcdc9012c4f15fc15f31,189.46714361605012,143.33414902263223,114,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,d0c2ee8480aae6824945b2c75c26130998ee01fa,163.91185951239584,139.78630705927662,41,6,11,15,15,41,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,717a8b1542a2696ae9f445c6e1cdba8c8060f941,209.48501153326117,173.0647874870173,33,0,4,5,15,19,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,f683b3202c30266aed60b32123c99d8d9b783cf9,209.38639276876438,172.91607440684618,37,0,5,9,15,19,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,03326dcfe267753041544cfc86afc5031a6b661f,209.4407428141839,173.0016568084006,35,0,4,5,13,17,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,c0861236d1afd322d91a3e7660b2477e734eb78f,252.64567766786243,182.15953685686586,39,0,0,2,4,12,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,007be35d44badbcbc7750495120019dd49e85c0e,252.64663187879285,182.15940934843317,39,0,2,2,4,14,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,bc9bc76726356e9d78d01c58f5703f375817a1ae,252.6395791482541,182.15805053598888,31,0,0,2,5,10,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,19e9830fc7c35bb54f7c58103905fe53b46cd876,222.73417289221658,169.2060754277741,27,0,7,9,15,16,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,fe3534961e19f98318cf3eb1dd2919e9d305615f,220.43323011575097,167.43030812079306,28,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,6ec5eda304b4302eec33b6278745f5810bff8a31,220.61938073531476,167.50878476719868,30,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,3c241f9b99f91418b39b9fa45a342aeae2d8e1a8,223.09891702115345,189.25048020420965,24,0,0,5,5,11,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,9ac6b3ce5068a24a1916d6db20ed859957cd2dd8,231.30653383211347,146.62006185157793,49,0,6,23,28,36,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,0675b720ba718f2e0765db5acf827d809d07c716,224.8816664604811,190.00946462480786,28,0,0,3,5,5,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,a48710b860fc3bb183e03e49290bc446e65e7539,215.3796236299514,182.14338062192624,34,0,0,4,5,14,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,5d1b453a90ca1ef26dc81930cee73613272b29d4,220.46167795273246,167.2040564904253,47,0,0,4,5,12,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,d0ac18adcae09b56164f0a5c58caaa15cea639af,207.34928089291014,174.5967537484915,34,0,0,0,0,9,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,1b5f48a63f8fedc45be2b37c6fdf24bb53b563bd,224.73824599212668,189.9692712096566,10,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,ade0b792325239cb066b96116f9d6696084ab132,203.7086216337481,169.38477617753605,24,1,4,9,10,20,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,ca9f60897e5ec58f7b78bc37b0ad8092b310207f,203.62290418756197,169.0830386559587,17,1,4,6,12,17,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,5227230bd4786068f580c70c18a9f18c85a20b24,203.70948130799079,169.38603107137908,21,1,4,6,8,19,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,de81f4a9da8ad3b6dba310e8e8f2d4bb26dc13ff,224.8800249771806,190.01030725119435,10,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,df8eb0a573bcb31fb6ae0d37b0c0257a2a574ffe,203.2123537062741,144.25155395960218,62,0,6,6,6,7,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,ee4afb5cea07408a2e4c17ed69b594a170dbb2fe,203.21234959959548,144.2515700216975,68,0,6,6,7,11,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,eb2180966ffc46e9c3f8f382706ab7102496400b,185.50568677546772,143.12292800354354,14,5,5,5,11,11,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,9dbe101a4ff1dc235ca9060f29e0188eee9104f3,185.50568347456436,143.12292781998943,16,5,5,5,11,11,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,4cef4c9486833a5b78c1f7b5f62b3cd3c46a52b0,220.26646106423823,127.94905590550816,53,0,0,3,18,32,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,aad7f72e0eeeb4febcd4fb1e90e371f25965672e,262.01168512034604,207.00531225450732,47,9,18,19,27,42,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,1e43035120f3647fbe5906196ff055c10c819e79,271.9688515055592,200.32091232444546,39,16,16,16,22,39,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,5082b17598ea1665685da52687a84b74711f5280,247.1831961150626,194.9928167994018,7,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,33b7aff6f0965808181ed3999c4b158f67204527,264.7097314330875,204.84575247322016,45,18,18,19,27,45,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,1ea8f7e6f5df16c049799337b32b2c331f9229c9,268.5329430796271,181.42595956867765,33,0,0,12,20,27,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,4a2b82455992993ea18cca7df7d7d07ae266e5c9,267.5656168184736,181.39036217591527,33,0,0,18,20,27,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,c1f0303a3c75c238ad9ecc0110f54413245d7695,261.9055404331895,180.3005427285403,33,0,0,10,20,25,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,26967b36466975b3cefe3723841017204ada4193,253.5017248756287,207.9038806624994,7,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,216e443faa92b02817b1d25b00ad9122e8eec009,259.2792483106354,208.8261207669556,42,0,0,3,5,26,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,d5c1aabc85ed3e7813d86062495a16ff13273d03,259.69666637874496,208.75955281507126,37,0,0,3,9,24,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,27951b275a57e63aab489eb72e6f1ac3c1212c59,259.096913348988,208.83179514165326,37,0,0,3,5,26,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,cd063d0e3101f1c682e929ba21fa523393008450,238.16970271450708,180.92042847890158,10,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,569226454d862a2bbc2e9e0098ad37e65aeb1874,263.50998707582556,194.19666812582935,32,0,0,0,0,13,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,a003be028af1673a2c5a49d6154e7ce291db1548,251.83204209090815,204.01739349475633,35,0,3,3,6,23,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,c1256e8b1958b861df1191cb2d16e27563a0cad9,251.60124321958162,204.46811006673337,17,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,d4971e61199c4794a26d5110cc9780bfc725c78e,238.3132643558924,180.9078431125319,10,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,2ccc14715cac6ca57641afcc77d7e27aee2f3d0d,255.83646139056953,207.51938175015582,40,0,2,3,4,16,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,30704ca64feba900c588b10d2f6f007b8eaeda16,239.7389012859496,180.97510209211714,18,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,6b2047985e2bb406db05a068408dc007812bb36c,259.6659507625274,209.86291724602904,18,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,9e66b1a62265b2ab6ae2d867cc624cf90a1cdc4b,259.66533509974266,209.86287410679103,18,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,978ef3a3cc4c411b070094a48c579c2cb94d1eb4,260.8640048871526,208.67754023017932,39,0,0,0,3,9,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,a6e98228b58e6ea015e2d18773e766e56b19cbd9,239.38509652770213,180.89140021886203,18,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,43ca7e139ce6868144c44f5efb9f27ddd4426f08,239.25558892494746,180.86079041796748,18,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,402692cf7a24fefbf48b4b0b5e3d787ca5d10787,137.48899567032885,131.60451580320048,46,8,11,15,39,40,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,d502ad329536ef502b56a08c0c4ffed632c93d98,164.05287086201022,139.68542088979203,8,0,0,0,8,8,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,a48d9dcd647085055290b1707a5c0759d9906abe,170.19463549253427,136.1086479887732,7,0,0,0,7,7,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,296cb2e6591eefc658a17b43499312560d614367,163.86016283776368,139.62763085148725,16,0,0,8,13,16,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,699040f31c1736dad7e82329ce6ba906987e2411,150.43573320747728,134.75710109364834,25,0,0,15,15,15,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,b9d3777bc3e766edc344d5cca476a9e11b4f9919,150.24937128537294,133.49815516500317,21,0,0,7,11,12,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,3ae8dd4ac06b79d047fc875101e4f5e26728b200,171.39305019025272,146.46119429124937,17,0,0,0,0,17,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,c791de5b2af798dd2e0ca7eb8561525b0d9a06a2,137.54963032377668,131.49116910723626,23,0,0,0,5,11,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,60daa51b863f16a5589beebfe98c47f367ae9a94,137.47483988716488,131.6250226411876,8,0,0,0,5,8,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,948d1a671b90c7d7d8e642ca3224a7e639c50e72,137.20545321307588,133.7510228394606,20,0,0,10,10,10,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,75fb782492b2db90bb8d267b42f47bfadbccbddc,141.90368919108803,131.89272172448443,21,0,0,9,10,21,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,9e99a1b298b1b02e940aeefe14987d289874a69e,142.14293821285438,129.50678499893647,40,0,7,7,14,34,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,280c1a7ed661c8a86961f562214ceeda976f728d,137.5092943788218,131.5731533149188,18,0,0,0,5,11,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,1bcbcd80b1d293ccb501f0aa6619784fce0e42f2,134.66869598726097,129.47450146040998,24,0,0,0,24,24,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,82ee79b14ea5cb6b6f67e8bc0b62ae1930d12d8c,137.49006888026747,131.60319487939944,75,0,0,0,5,5,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,bb2d7509dc644a8332e09361d0174ffd0c98f43e,169.65908265302252,145.9274862186287,26,0,0,0,13,20,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,4571b8053326100a6e3be15fc1cd7683c3771c32,129.7938464589247,127.98491529213183,38,0,0,5,31,32,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,a8b7a1a483648e197e92afd7295ffe5b46b2219c,121.15784651516654,127.95339008682355,32,0,4,13,18,23,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,cde1d2b2e317efb54f9588ea4e09cd6bc7a35e63,133.40620630164062,137.25522699493325,15,0,0,3,10,15,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,fa55f5dfbb0f17249bdf5dfe3fb2574ad29c2b61,118.71510220007791,129.56254221573053,52,0,4,20,20,25,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,ac14cdcba00445d95a9a06b8371f3691198ed05c,134.1763966627782,136.52610026404892,22,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,b1a1e9bcfe9b5e8843bbd7f71cd976b0809205f9,142.14296993837578,129.50678461947012,15,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,c49262bdd1822b9e79ac1c90b1ff41b27448b6cc,137.35121615367697,131.80522748327957,51,0,0,0,0,8,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,073389ff90e6df6cba93704d8b4fbcf702884fb1,133.91366234258354,136.86741890346212,62,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,eaadc9708e87c5a201c26dbf09e778a635f71e19,133.72709679479257,137.01549232346306,62,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,d20c7bc961c8be3a581e4bded254cbeef944e465,118.44783210671542,130.36125422169957,84,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,f68616cefced0c2b4426b428868f4dc3074abbf9,118.27559170027354,130.49188853149622,83,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,229fe8f28af00783560e414f5588f1b04087899e,116.83179038407015,129.86238219846996,61,0,0,0,0,5,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,a807756fa07bcf38b9daee918d2917b9a2e94d2c,158.37780093886192,143.23780229248425,44,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,050b18902bb9e9f0774ef1073a73191363b51e44,154.8130859194878,142.29058210994918,48,0,0,0,0,0,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,35f691979d82deffd4af4cd3c1d81194222cd699,116.85218029918002,129.77851500112993,60,0,0,0,0,5,5d27075f03f801723c2e360f,B1
da39a3ee5e6b4b0d3255bfef95601890afd80709,87c78b8e536ae849a5d71b2654f52ff995b78481,133.39134589598964,137.2693264855409,25,0,0,0,0,0,5d27075f03f801723c2e360f,B1
