x,y,distance,floor,site
79.07486954360758,129.4814934192913,32.51608034409596,B1,5a0546857ecc773753327266
79.07486954360758,127.45306271298388,33.03203830410702,B1,5a0546857ecc773753327266
78.0610891648434,121.029698809677,35.89289563904222,B1,5a0546857ecc773753327266
76.70938199315779,113.5921195532164,35.30217809718748,B1,5a0546857ecc773753327266
82.11621067990018,110.21140170937066,29.5551880141065,B1,5a0546857ecc773753327266
89.55060012417098,108.85911457183238,22.064603383236783,B1,5a0546857ecc773753327266
92.92986805338498,112.91597598444724,19.247899953350394,B1,5a0546857ecc773753327266
96.6470627755204,112.23983241567811,15.479383613962156,B1,5a0546857ecc773753327266
104.08145221979117,111.90176063129353,8.358763977498816,B1,5a0546857ecc773753327266
111.51584166406197,109.87332992498611,1.611790026705478,B1,5a0546857ecc773753327266
118.61230431541138,114.60633490637011,2.8341249601638023,B1,5a0546857ecc773753327266
121.65364545170398,115.9586220439084,2.3514625564568745,B1,5a0546857ecc773753327266
124.01913300215378,116.63476561267755,2.315487934260686,B1,5a0546857ecc773753327266
126.04669375968219,116.63476561267755,0.45838304757350995,B1,5a0546857ecc773753327266
119.96401148709698,115.9586220439084,2.66595136744685,B1,5a0546857ecc773753327266
117.26059714372578,119.00126810336955,0.9435577090430829,B1,5a0546857ecc773753327266
111.85376845698337,123.05812951598443,4.6444494900081805,B1,5a0546857ecc773753327266
114.89510959327598,125.08656022229188,1.0933969964346362,B1,5a0546857ecc773753327266
117.59852393664718,127.45306271298388,2.42793224058797,B1,5a0546857ecc773753327266
114.21925600743317,129.8195652036759,2.5857357449304086,B1,5a0546857ecc773753327266
111.85376845698337,131.17185234121416,1.4822496749057974,B1,5a0546857ecc773753327266
109.48828090653359,138.60943159767479,2.206098406986841,B1,5a0546857ecc773753327266
111.51584166406197,143.00436479467422,1.8319308731556754,B1,5a0546857ecc773753327266
115.57096317911878,146.38508263851995,3.8373399600702505,B1,5a0546857ecc773753327266
123.00535262338957,145.03279550098165,10.098627352525817,B1,5a0546857ecc773753327266
126.04669375968219,140.29979051959765,11.7102220428901,B1,5a0546857ecc773753327266
118.61230431541138,141.31400587275135,5.285477082144375,B1,5a0546857ecc773753327266
114.21925600743317,139.6236469508285,1.774265842725804,B1,5a0546857ecc773753327266
116.92267035080438,132.1860676943679,0.9660737198913011,B1,5a0546857ecc773753327266
123.68120620923237,130.15763698806046,5.159179249285876,B1,5a0546857ecc773753327266
120.30193828001839,126.10077557544558,0.6904247662506331,B1,5a0546857ecc773753327266
126.72254734552499,121.70584237844614,4.163095567269252,B1,5a0546857ecc773753327266
134.1569367897958,120.35355524090785,2.8896478886475254,B1,5a0546857ecc773753327266
141.59132623406657,119.00126810336955,0.7776616624556285,B1,5a0546857ecc773753327266
148.68778888541598,118.32512453460043,0.951677055799841,B1,5a0546857ecc773753327266
147.67400850665177,124.07234486913813,6.620961043708584,B1,5a0546857ecc773753327266
141.59132623406657,126.77691914421472,7.9481242257054445,B1,5a0546857ecc773753327266
148.34986209249456,126.10077557544558,8.488045057892947,B1,5a0546857ecc773753327266
154.77047115800116,126.43884735983016,4.942378350607114,B1,5a0546857ecc773753327266
160.17729984474357,124.7484884379073,0.7989554976032426,B1,5a0546857ecc773753327266
166.59790891025014,122.72005773159985,1.4403244710979453,B1,5a0546857ecc773753327266
171.3288840111498,119.33933988775414,1.7373349524868686,B1,5a0546857ecc773753327266
164.23242135980036,113.93019133760097,1.6360934541198051,B1,5a0546857ecc773753327266
169.30132325362138,113.25404776883182,3.486720512966324,B1,5a0546857ecc773753327266
169.30132325362138,106.83068386552495,1.9527927371057556,B1,5a0546857ecc773753327266
167.94961608193577,99.39310460906434,1.7905025982906078,B1,5a0546857ecc773753327266
166.59790891025014,91.95552535260374,2.7363894161585582,B1,5a0546857ecc773753327266
162.88071418811475,87.89866393998888,2.150844518672717,B1,5a0546857ecc773753327266
160.17729984474357,82.15144360545113,1.7724650250770966,B1,5a0546857ecc773753327266
158.82559267305797,74.71386434899054,0.838828390285845,B1,5a0546857ecc773753327266
153.41876398631558,72.34736185829854,3.7569486554281126,B1,5a0546857ecc773753327266
151.72913002170856,65.24785438622251,10.622961383303672,B1,5a0546857ecc773753327266
151.05327643586577,60.85292118922307,15.012100276843508,B1,5a0546857ecc773753327266
157.8118122942938,59.83870583606936,15.168054624045284,B1,5a0546857ecc773753327266
165.24620173856457,60.5148494048385,16.183663645962312,B1,5a0546857ecc773753327266
172.68059118283537,60.85292118922307,20.363233414967453,B1,5a0546857ecc773753327266
179.10120024834197,60.85292118922307,25.375229278445747,B1,5a0546857ecc773753327266
184.84595572800575,61.52906475799222,30.003651046907255,B1,5a0546857ecc773753327266
185.85973610676996,66.60014152376081,29.062689259989618,B1,5a0546857ecc773753327266
184.84595572800575,72.68543364268311,25.739775279924554,B1,5a0546857ecc773753327266
184.170102142163,77.41843862406712,22.479713259245184,B1,5a0546857ecc773753327266
186.53558969261277,83.16565895860487,22.45426921118076,B1,5a0546857ecc773753327266
192.95619875811934,83.84180252737401,28.585931254114183,B1,5a0546857ecc773753327266
200.39058820239018,82.48951538983572,36.142260873181286,B1,5a0546857ecc773753327266
200.39058820239018,75.72807970214427,37.92015417420457,B1,5a0546857ecc773753327266
198.36302744486176,68.62857223006824,39.17189086985776,B1,5a0546857ecc773753327266
195.65961310149058,70.65700293637568,35.811092382613126,B1,5a0546857ecc773753327266
197.01132027317618,78.09458219283627,33.947155839950675,B1,5a0546857ecc773753327266
193.96997913688355,82.48951538983572,29.84310387877154,B1,5a0546857ecc773753327266
189.23900403598395,80.1230128991437,25.938086849922566,B1,5a0546857ecc773753327266
187.88729686429838,72.68543364268311,28.171756430090117,B1,5a0546857ecc773753327266
189.91485762182677,67.27628509252995,32.799523217910924,B1,5a0546857ecc773753327266
197.34924706609755,65.92399795499166,39.800895166077126,B1,5a0546857ecc773753327266
204.78363651036838,64.90978260183795,46.59076614399332,B1,5a0546857ecc773753327266
212.21802595463916,63.55749546429965,53.729597579606356,B1,5a0546857ecc773753327266
219.65241539890994,62.20520832676136,60.96915183985652,B1,5a0546857ecc773753327266
224.38339049980956,64.90978260183795,64.20070468846534,B1,5a0546857ecc773753327266
231.14192635823755,64.90978260183795,70.51697127214258,B1,5a0546857ecc773753327266
238.57631580250836,63.55749546429965,77.97902915019147,B1,5a0546857ecc773753327266
241.27973014587954,69.64278758322196,78.84240556287011,B1,5a0546857ecc773753327266
241.61765693880093,72.00929007391397,78.62971254731664,B1,5a0546857ecc773753327266
237.22460863082276,73.69964899583684,73.9800178176688,B1,5a0546857ecc773753327266
241.95558373172236,75.05193613337512,78.17949196665144,B1,5a0546857ecc773753327266
242.96936411048657,81.475300036682,73.17286280345074,B1,5a0546857ecc773753327266
244.65899807509356,85.87023323368145,69.18875186058537,B1,5a0546857ecc773753327266
242.63143731756514,90.94130999945004,63.81021320438071,B1,5a0546857ecc773753327266
235.19704787329437,92.29359713698832,61.41985941512396,B1,5a0546857ecc773753327266
234.18326749453016,98.37888925591064,55.27316584015732,B1,5a0546857ecc773753327266
237.56253542374415,100.06924817783349,53.954454619314376,B1,5a0546857ecc773753327266
240.26594976711533,94.9981714120649,59.38569303785798,B1,5a0546857ecc773753327266
246.01070524677914,96.68853033398777,59.01080828666523,B1,5a0546857ecc773753327266
246.68655883262196,104.12610959044837,52.101974951987685,B1,5a0546857ecc773753327266
248.03826600430756,111.56368884690896,45.63310167323745,B1,5a0546857ecc773753327266
249.38997317599313,119.00126810336955,39.55292072263106,B1,5a0546857ecc773753327266
247.70033921138617,124.41041665352272,34.02898245229808,B1,5a0546857ecc773753327266
251.75546072644295,123.73427308475358,36.84367317124253,B1,5a0546857ecc773753327266
256.4864358273425,120.69162702529243,42.13908403851688,B1,5a0546857ecc773753327266
254.45887506981416,114.26826312198553,46.208789440473424,B1,5a0546857ecc773753327266
253.44509469104997,109.87332992498611,49.50645399867235,B1,5a0546857ecc773753327266
253.78302148397134,103.11189423729465,55.699630806579975,B1,5a0546857ecc773753327266
249.38997317599313,98.37888925591064,58.41624210364553,B1,5a0546857ecc773753327266
248.71411959015037,93.98395605891119,62.37423854699659,B1,5a0546857ecc773753327266
251.75546072644295,89.25095107752718,67.81700607626354,B1,5a0546857ecc773753327266
250.40375355475734,81.475300036682,74.84531254254115,B1,5a0546857ecc773753327266
249.05204638307177,74.0377207802214,81.70208868288357,B1,5a0546857ecc773753327266
247.70033921138617,66.60014152376081,85.82194843016768,B1,5a0546857ecc773753327266
246.34863203970056,58.824490482915635,86.88823022308698,B1,5a0546857ecc773753327266
244.99692486801493,51.04883944207047,88.64704164846074,B1,5a0546857ecc773753327266
242.29351052464375,44.62547553876359,89.21260101493792,B1,5a0546857ecc773753327266
234.85912108037297,44.62547553876359,82.60908490996867,B1,5a0546857ecc773753327266
229.79021918655195,46.991978029455595,77.02584151712104,B1,5a0546857ecc773753327266
223.36961012104538,48.344265166993885,70.56129070677493,B1,5a0546857ecc773753327266
216.61107426261736,49.02040873576303,64.07728290778935,B1,5a0546857ecc773753327266
209.17668481834656,48.68233695137845,57.51483040534641,B1,5a0546857ecc773753327266
202.41814895991854,47.66812159822474,52.123154899476766,B1,5a0546857ecc773753327266
195.99753989441197,48.68233695137845,46.192443254395876,B1,5a0546857ecc773753327266
188.56315045014114,45.639690891917304,42.35626207472458,B1,5a0546857ecc773753327266
188.56315045014114,39.89247055737957,46.52549807852501,B1,5a0546857ecc773753327266
193.2941255510408,36.511752713533845,52.1983095434367,B1,5a0546857ecc773753327266
200.72851499531157,36.84982449791842,57.25576532796708,B1,5a0546857ecc773753327266
200.39058820239018,35.49753736038012,57.9181085465691,B1,5a0546857ecc773753327266
192.95619875811934,35.49753736038012,52.726274310317194,B1,5a0546857ecc773753327266
195.65961310149058,30.426460594611534,58.331529398506945,B1,5a0546857ecc773753327266
201.06644178823296,28.3980298883041,63.43171152128134,B1,5a0546857ecc773753327266
199.37680782362597,20.960450631843504,68.0414575440419,B1,5a0546857ecc773753327266
197.34924706609755,13.522871375382906,72.97506797468651,B1,5a0546857ecc773753327266
191.60449158643377,11.156368884690897,72.133919079382,B1,5a0546857ecc773753327266
184.170102142163,10.480225315921752,69.61531762860083,B1,5a0546857ecc773753327266
176.73571269789215,10.480225315921752,67.17904416006398,B1,5a0546857ecc773753327266
169.63925004654277,10.14215353153718,65.89206371573727,B1,5a0546857ecc773753327266
173.01851797575677,7.77565104084517,68.87801888063218,B1,5a0546857ecc773753327266
180.45290742002754,7.77565104084517,70.8673395350975,B1,5a0546857ecc773753327266
176.39778590497076,7.099507472076025,70.34352602949416,B1,5a0546857ecc773753327266
168.96339646069995,6.761435687691453,69.11248965802396,B1,5a0546857ecc773753327266
160.85315343058636,6.42336390330688,68.63941209696098,B1,5a0546857ecc773753327266
157.8118122942938,11.156368884690897,63.849095056941856,B1,5a0546857ecc773753327266
150.37742285002298,11.156368884690897,64.30671853661404,B1,5a0546857ecc773753327266
144.97059416328057,10.818297100306324,65.35312471997413,B1,5a0546857ecc773753327266
137.53620471900976,10.480225315921752,66.81297708831357,B1,5a0546857ecc773753327266
131.11559565350316,9.804081747152606,68.59265749016434,B1,5a0546857ecc773753327266
124.01913300215378,9.804081747152606,70.12616305268826,B1,5a0546857ecc773753327266
116.58474355788297,9.466009962768034,71.5504538654355,B1,5a0546857ecc773753327266
109.15035411361218,9.466009962768034,72.74821629856085,B1,5a0546857ecc773753327266
101.71596466934137,9.127938178383461,74.51727605111314,B1,5a0546857ecc773753327266
94.28157522507057,8.789866393998887,76.96827114736546,B1,5a0546857ecc773753327266
86.84718578079979,8.451794609614314,80.03857803979218,B1,5a0546857ecc773753327266
80.42657671529318,7.099507472076025,84.07248780646655,B1,5a0546857ecc773753327266
75.01974802855078,6.761435687691453,87.01841712934595,B1,5a0546857ecc773753327266
73.66804085686518,2.704574275076581,91.19869953755284,B1,5a0546857ecc773753327266
69.61291934180838,3.7187896282302986,92.45573502555735,B1,5a0546857ecc773753327266
71.30255330641539,6.085292118922307,89.5513935040526,B1,5a0546857ecc773753327266
63.868163862144584,6.085292118922307,93.77600392910448,B1,5a0546857ecc773753327266
56.77170121079519,5.409148550153162,98.68490330926033,B1,5a0546857ecc773753327266
49.33731176652439,5.409148550153162,103.58210753997857,B1,5a0546857ecc773753327266
42.91670270101779,6.761435687691453,107.09739643462312,B1,5a0546857ecc773753327266
35.48231325674699,6.42336390330688,112.7697476137434,B1,5a0546857ecc773753327266
28.047923812476196,6.085292118922307,118.63788816622164,B1,5a0546857ecc773753327266
20.613534368205396,5.747220334537734,124.67417502472358,B1,5a0546857ecc773753327266
15.206705681462998,5.409148550153162,129.21061766930032,B1,5a0546857ecc773753327266
8.448169823034998,4.394933196999443,135.30859876224892,B1,5a0546857ecc773753327266
5.068901893820999,2.3665024906920085,139.24176557129815,B1,5a0546857ecc773753327266
1.3517071716855997,8.451794609614314,139.027519443657,B1,5a0546857ecc773753327266
1.0137803787642,16.227445650459487,135.40306865548897,B1,5a0546857ecc773753327266
0.6758535858427999,23.66502490692008,132.28543673520494,B1,5a0546857ecc773753327266
0.33792679292139993,31.10260416338068,129.521218734815,B1,5a0546857ecc773753327266
1.0137803787642,38.54018341984128,126.17963972472097,B1,5a0546857ecc773753327266
6.758535858427999,41.24475769491786,119.85898249157196,B1,5a0546857ecc773753327266
14.192925302698798,41.58282947930243,112.76288749677738,B1,5a0546857ecc773753327266
20.951461161126794,41.92090126368701,106.34151248099015,B1,5a0546857ecc773753327266
25.344509469104995,43.611260185609865,101.63492757553641,B1,5a0546857ecc773753327266
31.427191741690194,42.258973048071574,96.55710801459684,B1,5a0546857ecc773753327266
38.86158118596099,42.59704483245615,89.66630786328032,B1,5a0546857ecc773753327266
46.29597063023179,42.93511661684072,82.87090744889655,B1,5a0546857ecc773753327266
53.730360074502585,43.2731884012253,76.19643505345609,B1,5a0546857ecc773753327266
61.16474951877339,43.611260185609865,69.67765069366568,B1,5a0546857ecc773753327266
68.59913896304418,43.611260185609865,63.56328894636469,B1,5a0546857ecc773753327266
76.03352840731499,43.94933196999444,57.53850157686695,B1,5a0546857ecc773753327266
82.792064265743,43.94933196999444,52.59726749249405,B1,5a0546857ecc773753327266
89.55060012417098,44.62547553876359,47.57486992286166,B1,5a0546857ecc773753327266
96.30913598259899,44.62547553876359,43.61046732083578,B1,5a0546857ecc773753327266
103.74352542686978,45.30161910753273,39.50195830364069,B1,5a0546857ecc773753327266
108.47450052776938,46.991978029455595,36.23135654160324,B1,5a0546857ecc773753327266
114.21925600743317,45.639690891917304,36.22241171928886,B1,5a0546857ecc773753327266
114.89510959327598,52.06305479522418,29.77201894440008,B1,5a0546857ecc773753327266
109.15035411361218,53.41534193276247,29.9437545357912,B1,5a0546857ecc773753327266
102.39181825518419,53.077270148377906,33.22073602503359,B1,5a0546857ecc773753327266
94.95742881091338,52.73919836399333,37.88327414162348,B1,5a0546857ecc773753327266
87.52303936664259,52.40112657960876,43.32939527866498,B1,5a0546857ecc773753327266
80.08864992237179,52.06305479522418,49.300095422028924,B1,5a0546857ecc773753327266
72.65426047810098,52.06305479522418,55.446800765588655,B1,5a0546857ecc773753327266
66.57157820551579,51.724983010839615,60.85504276950121,B1,5a0546857ecc773753327266
61.502676311694785,49.02040873576303,66.59927664124086,B1,5a0546857ecc773753327266
54.06828686742399,48.68233695137845,73.33282646969518,B1,5a0546857ecc773753327266
47.30975100899599,48.344265166993885,79.57663443837143,B1,5a0546857ecc773753327266
39.875361564725196,48.00619338260931,86.52265122884933,B1,5a0546857ecc773753327266
32.4409721204544,48.00619338260931,93.42344446207191,B1,5a0546857ecc773753327266
27.034143433711996,46.65390624507102,98.95834381285088,B1,5a0546857ecc773753327266
25.682436262026396,53.077270148377906,98.17982755856836,B1,5a0546857ecc773753327266
27.709997019554795,59.83870583606936,94.46847458098348,B1,5a0546857ecc773753327266
20.275607575283995,63.21942367991508,101.05572472585389,B1,5a0546857ecc773753327266
19.937680782362598,70.3189311519911,99.21257582800357,B1,5a0546857ecc773753327266
15.206705681462998,75.39000791775969,101.85165365136176,B1,5a0546857ecc773753327266
17.234266438991398,82.15144360545113,97.91894201191951,B1,5a0546857ecc773753327266
21.627314746969596,85.1940896649123,92.89027350598167,B1,5a0546857ecc773753327266
29.061704191240395,84.51794609614315,85.89317101196292,B1,5a0546857ecc773753327266
36.496093635511194,83.16565895860487,79.19348801176425,B1,5a0546857ecc773753327266
43.930483079781986,81.81337182106658,72.6620803051458,B1,5a0546857ecc773753327266
42.24084911517499,78.77072576160542,75.37604894124112,B1,5a0546857ecc773753327266
44.268409872703394,75.05193613337512,75.08368520318625,B1,5a0546857ecc773753327266
43.25462949393919,73.36157721145226,76.74802506801693,B1,5a0546857ecc773753327266
43.59255628686059,67.61435687691451,77.32857238970938,B1,5a0546857ecc773753327266
44.606336665624795,65.58592617060708,76.7249461404842,B1,5a0546857ecc773753327266
49.67523855944579,67.61435687691451,71.35232931537192,B1,5a0546857ecc773753327266
52.04072610989559,68.29050044568366,68.90093671707187,B1,5a0546857ecc773753327266
48.99938497360299,73.02350542706769,71.17456868124027,B1,5a0546857ecc773753327266
50.01316535236719,74.37579256460599,70.01851150197514,B1,5a0546857ecc773753327266
52.04072610989559,79.10879754599,66.31889504165298,B1,5a0546857ecc773753327266
53.05450648865979,83.16565895860487,63.70517109263071,B1,5a0546857ecc773753327266
54.06828686742399,87.56059215560431,61.15031236384919,B1,5a0546857ecc773753327266
52.71657969573839,93.64588427452662,60.67780411556287,B1,5a0546857ecc773753327266
55.08206724618819,97.70274568714149,57.503314777802444,B1,5a0546857ecc773753327266
55.41999403910959,101.08346353098722,56.644168606687884,B1,5a0546857ecc773753327266
54.744140453266795,105.47839672798666,56.93123550702326,B1,5a0546857ecc773753327266
56.09584762495239,112.91597598444724,55.70590357507925,B1,5a0546857ecc773753327266
58.46133517540219,117.31090918144669,53.91034256687753,B1,5a0546857ecc773753327266
59.137188761244985,120.69162702529243,53.9216344606567,B1,5a0546857ecc773753327266
58.12340838248079,125.08656022229188,51.41407217451693,B1,5a0546857ecc773753327266
60.150969140009195,129.8195652036759,46.59278380433285,B1,5a0546857ecc773753327266
60.150969140009195,136.58100089136732,39.83425398990736,B1,5a0546857ecc773753327266
61.840603104616186,137.59521624452105,38.80236020492876,B1,5a0546857ecc773753327266
57.78548158955939,139.6236469508285,36.95016396090016,B1,5a0546857ecc773753327266
53.05450648865979,138.94750338205935,38.369407143066034,B1,5a0546857ecc773753327266
54.06828686742399,134.21449840067532,42.815556761499465,B1,5a0546857ecc773753327266
48.99938497360299,131.17185234121416,46.896414021933325,B1,5a0546857ecc773753327266
44.944263458546196,127.1149909285993,51.73283221541512,B1,5a0546857ecc773753327266
37.50987401427539,128.4672780661376,51.32580814338521,B1,5a0546857ecc773753327266
32.77889891337579,132.1860676943679,48.30034914540334,B1,5a0546857ecc773753327266
30.751338155847392,137.59521624452105,43.140105266201104,B1,5a0546857ecc773753327266
31.089264948768797,144.69472371659708,36.066403941154405,B1,5a0546857ecc773753327266
27.709997019554795,149.0896569135965,32.49229085073698,B1,5a0546857ecc773753327266
31.76511853461159,153.14651832621138,27.618416015253654,B1,5a0546857ecc773753327266
38.86158118596099,154.49880546374968,25.636133054190616,B1,5a0546857ecc773753327266
41.564995529332194,159.2318104451337,20.477892805318337,B1,5a0546857ecc773753327266
48.99938497360299,160.92216936705657,17.90198482134463,B1,5a0546857ecc773753327266
56.43377441787379,163.28867185774857,14.02081837219156,B1,5a0546857ecc773753327266
149.02571567833738,165.99324613282516,2.0115853414108806,B1,5a0546857ecc773753327266
151.72913002170856,157.8795233075954,4.849876324682171,B1,5a0546857ecc773753327266
145.98437454204478,163.28867185774857,4.188342262621058,B1,5a0546857ecc773753327266
214.24558671216758,183.9110507052075,0.5941935585053333,B1,5a0546857ecc773753327266
209.85253840418937,171.06432289859373,1.6764557933150204,B1,5a0546857ecc773753327266
219.99034219183136,166.33131791720973,2.2063858882565484,B1,5a0546857ecc773753327266
222.01790294935975,175.4592560955932,5.668679137509392,B1,5a0546857ecc773753327266
215.59729388385315,183.57297892082292,1.6546992884490148,B1,5a0546857ecc773753327266
207.82497764666095,184.92526605836122,3.1440345569933545,B1,5a0546857ecc773753327266
204.44570971744696,173.0927536049012,4.108726961648655,B1,5a0546857ecc773753327266
194.64583272272637,171.40239468297833,2.6104489969793256,B1,5a0546857ecc773753327266
205.79741688913253,168.0216768391326,0.8579406945751946,B1,5a0546857ecc773753327266
209.51461161126798,179.1780457238235,0.06771973818673083,B1,5a0546857ecc773753327266
71.30255330641539,199.46235278689784,16.3897593080071,B1,5a0546857ecc773753327266
80.42657671529318,196.75777851182127,15.665116154713344,B1,5a0546857ecc773753327266
69.61291934180838,196.75777851182127,13.579807772290994,B1,5a0546857ecc773753327266
57.78548158955939,196.75777851182127,11.426214581048256,B1,5a0546857ecc773753327266
48.66145818068159,194.05320423674468,6.953898051211113,B1,5a0546857ecc773753327266
41.90292232225359,194.7293478055138,6.520223973621687,B1,5a0546857ecc773753327266
38.18572760011819,197.09585029620584,7.9256734572259235,B1,5a0546857ecc773753327266
49.33731176652439,198.78620921812868,11.656785206478412,B1,5a0546857ecc773753327266
62.178529897537594,199.12428100251327,15.208049961470405,B1,5a0546857ecc773753327266
222.01790294935975,197.77199386497497,16.48552443050377,B1,5a0546857ecc773753327266
232.49363352992316,199.46235278689784,24.534964477481914,B1,5a0546857ecc773753327266
245.33485166093635,197.09585029620584,28.094414101806553,B1,5a0546857ecc773753327266
243.98314448925078,184.24912248959208,16.294686662422347,B1,5a0546857ecc773753327266
236.54875504497994,178.50190215505435,7.551142845074774,B1,5a0546857ecc773753327266
233.50741390868734,169.3739639766709,2.086433616520984,B1,5a0546857ecc773753327266
226.41095125733796,168.69782040790173,3.2129147281462123,B1,5a0546857ecc773753327266
231.14192635823755,165.99324613282516,2.056209507013801,B1,5a0546857ecc773753327266
232.83156032284455,157.20337973882624,1.873354607098047,B1,5a0546857ecc773753327266
224.38339049980956,152.80844654182684,2.349303942798293,B1,5a0546857ecc773753327266
211.54217236879634,154.83687724813424,3.695401070608484,B1,5a0546857ecc773753327266
198.70095423778315,157.20337973882624,2.0086925079809745,B1,5a0546857ecc773753327266
185.85973610676996,159.56988222951827,2.679148755574659,B1,5a0546857ecc773753327266
173.35644476867816,161.26024115144114,2.5515904874685575,B1,5a0546857ecc773753327266
171.66681080407116,161.93638472021027,0.75110198754023,B1,5a0546857ecc773753327266
164.90827494564317,153.82266189498054,1.7440473831257528,B1,5a0546857ecc773753327266
167.94961608193577,144.69472371659708,5.328006939566421,B1,5a0546857ecc773753327266
171.3288840111498,155.5130208169034,6.746123386829836,B1,5a0546857ecc773753327266
170.65303042530698,142.66629301028965,7.9330855855549585,B1,5a0546857ecc773753327266
160.85315343058636,141.9901494415205,2.4215599484835186,B1,5a0546857ecc773753327266
161.52900701642918,133.20028304752162,2.4082720243071023,B1,5a0546857ecc773753327266
159.50144625890078,131.17185234121416,4.816110101800826,B1,5a0546857ecc773753327266
